height,weight,label 
191,73,normal
137,59,fat
178,35,thin
126,83,fat
148,46,normal
186,97,fat
138,127,fat
151,129,fat
158,51,normal
130,61,fat
133,117,fat
137,92,fat
136,76,fat
171,114,fat
130,99,fat
184,40,thin
180,105,fat
131,60,fat
128,68,fat
184,69,normal
127,92,fat
192,92,normal
157,95,fat
126,64,fat
195,95,normal
143,77,fat
199,68,thin
189,99,fat
142,46,normal
125,80,fat
149,122,fat
144,100,fat
180,72,normal
176,113,fat
181,126,fat
125,70,fat
127,48,fat
132,39,normal
131,102,fat
131,83,fat
194,97,fat
200,46,thin
182,80,normal
184,54,thin
147,125,fat
150,61,fat
178,63,normal
161,114,fat
196,93,normal
147,85,fat
120,77,fat
120,39,fat
143,130,fat
132,36,normal
175,110,fat
173,39,thin
124,60,fat
181,55,thin
176,103,fat
170,110,fat
153,71,fat
158,103,fat
152,56,normal
144,46,normal
171,90,fat
158,109,fat
138,95,fat
126,85,fat
124,56,fat
180,111,fat
151,109,fat
152,44,normal
194,37,thin
163,124,fat
167,92,fat
187,62,thin
162,119,fat
137,113,fat
199,118,fat
199,91,normal
166,41,thin
151,110,fat
131,113,fat
179,38,thin
189,72,normal
123,84,fat
149,100,fat
179,44,thin
160,94,fat
134,122,fat
134,41,normal
141,43,normal
192,39,thin
133,105,fat
145,109,fat
177,78,normal
161,90,fat
177,110,fat
174,115,fat
167,94,fat
131,63,fat
144,66,fat
132,98,fat
125,130,fat
176,50,thin
194,128,fat
194,39,thin
192,95,fat
133,100,fat
145,95,fat
145,41,normal
131,41,normal
144,94,fat
173,67,normal
129,129,fat
200,48,thin
165,43,thin
148,40,thin
166,127,fat
127,83,fat
168,45,thin
165,90,fat
139,44,normal
144,67,fat
154,117,fat
142,124,fat
155,119,fat
183,40,thin
190,80,normal
123,80,fat
186,35,thin
123,120,fat
152,111,fat
145,63,fat
185,70,normal
153,73,fat
151,41,thin
196,64,thin
160,56,normal
148,36,thin
171,37,thin
186,100,fat
169,58,normal
176,83,fat
149,122,fat
143,92,fat
176,114,fat
169,74,fat
184,74,normal
183,77,normal
131,73,fat
193,101,fat
138,65,fat
137,108,fat
191,75,normal
122,120,fat
156,59,normal
136,57,fat
195,69,thin
191,115,fat
136,57,fat
157,50,normal
167,64,normal
145,127,fat
153,40,thin
136,43,normal
143,61,fat
188,91,fat
134,71,fat
199,53,thin
194,71,normal
160,108,fat
161,38,thin
151,118,fat
188,120,fat
163,98,fat
175,43,thin
198,111,fat
163,98,fat
175,81,fat
152,98,fat
173,109,fat
188,74,normal
156,108,fat
162,70,fat
159,39,thin
153,58,normal
128,117,fat
168,123,fat
143,65,fat
195,113,fat
150,94,fat
139,115,fat
163,98,fat
136,95,fat
145,123,fat
123,64,fat
187,101,fat
186,87,fat
120,63,fat
193,80,normal
187,109,fat
141,107,fat
177,75,normal
166,70,fat
131,101,fat
148,103,fat
175,115,fat
183,69,normal
173,91,fat
129,97,fat
193,112,fat
192,37,thin
162,109,fat
143,113,fat
144,63,fat
155,114,fat
182,114,fat
198,85,normal
194,98,fat
173,41,thin
179,73,normal
174,91,fat
132,56,fat
161,104,fat
120,68,fat
126,53,fat
152,59,fat
161,66,fat
154,110,fat
167,95,fat
193,79,normal
159,56,normal
145,115,fat
171,66,normal
155,110,fat
139,98,fat
165,128,fat
120,76,fat
155,46,normal
195,46,thin
142,74,fat
165,90,fat
130,94,fat
144,115,fat
175,128,fat
148,83,fat
145,122,fat
175,117,fat
137,127,fat
179,114,fat
185,87,fat
165,77,fat
121,112,fat
198,56,thin
166,57,normal
142,60,fat
152,63,fat
140,36,thin
178,113,fat
124,73,fat
136,104,fat
144,38,thin
199,72,thin
130,102,fat
163,45,thin
160,70,fat
181,106,fat
128,58,fat
181,113,fat
121,64,fat
159,117,fat
150,36,thin
121,79,fat
192,103,fat
143,114,fat
191,123,fat
174,63,normal
175,81,fat
197,43,thin
165,59,normal
160,45,thin
199,112,fat
130,128,fat
167,52,normal
187,60,thin
123,94,fat
148,60,fat
168,64,normal
200,43,thin
125,49,fat
144,71,fat
136,69,fat
164,57,normal
163,71,fat
128,108,fat
179,48,thin
199,108,fat
167,46,thin
173,73,normal
177,112,fat
146,55,fat
142,44,normal
120,68,fat
129,130,fat
200,97,normal
131,68,fat
168,116,fat
197,74,normal
154,40,thin
197,71,thin
196,54,thin
180,75,normal
144,47,normal
185,125,fat
177,45,thin
171,55,normal
197,55,thin
154,43,thin
150,103,fat
140,58,fat
191,59,thin
136,62,fat
145,36,thin
158,83,fat
166,41,thin
184,59,thin
141,52,fat
191,45,thin
154,37,thin
181,107,fat
147,55,fat
164,39,thin
182,85,fat
146,98,fat
148,103,fat
148,46,normal
164,47,thin
134,53,fat
125,36,normal
182,39,thin
192,79,normal
168,46,thin
199,116,fat
147,87,fat
144,39,normal
126,47,fat
189,40,thin
181,48,thin
136,118,fat
149,61,fat
131,123,fat
183,112,fat
178,96,fat
187,97,fat
158,40,thin
166,74,fat
125,101,fat
127,69,fat
185,37,thin
187,84,normal
173,124,fat
152,114,fat
191,36,thin
198,125,fat
189,122,fat
136,77,fat
136,87,fat
158,74,fat
172,51,thin
148,109,fat
187,40,thin
186,121,fat
185,124,fat
197,85,normal
170,43,thin
144,98,fat
131,52,fat
132,104,fat
189,74,normal
190,87,normal
165,63,normal
129,89,fat
199,95,normal
162,45,thin
179,52,thin
160,81,fat
172,35,thin
173,127,fat
175,111,fat
176,91,fat
172,68,normal
181,114,fat
150,63,fat
191,95,fat
185,113,fat
151,71,fat
145,108,fat
149,120,fat
135,44,normal
131,111,fat
140,88,fat
193,87,normal
143,130,fat
176,129,fat
196,48,thin
198,91,normal
168,91,fat
123,92,fat
132,117,fat
173,71,normal
182,63,normal
172,53,thin
187,106,fat
184,83,normal
188,116,fat
153,121,fat
167,70,fat
136,50,fat
165,62,normal
191,63,thin
144,59,fat
131,46,fat
143,96,fat
185,82,normal
169,116,fat
158,100,fat
139,76,fat
157,76,fat
182,90,fat
151,106,fat
170,100,fat
122,115,fat
137,102,fat
188,66,normal
159,76,fat
142,82,fat
154,120,fat
144,110,fat
164,51,normal
132,51,fat
184,124,fat
144,65,fat
190,108,fat
154,81,fat
158,89,fat
132,110,fat
164,114,fat
123,60,fat
139,72,fat
197,122,fat
128,114,fat
146,104,fat
129,118,fat
192,91,normal
132,86,fat
125,77,fat
133,61,fat
180,75,normal
125,39,normal
174,98,fat
141,125,fat
189,89,normal
149,110,fat
161,105,fat
121,92,fat
193,102,fat
173,104,fat
133,68,fat
196,40,thin
142,93,fat
197,47,thin
151,35,thin
121,107,fat
121,91,fat
125,41,fat
199,111,fat
194,39,thin
132,122,fat
171,103,fat
152,38,thin
148,114,fat
171,116,fat
178,111,fat
146,77,fat
176,93,fat
146,62,fat
134,43,normal
169,122,fat
189,123,fat
192,77,normal
170,90,fat
134,121,fat
145,119,fat
132,40,normal
144,88,fat
181,73,normal
147,114,fat
177,117,fat
168,105,fat
136,75,fat
164,74,fat
157,114,fat
155,115,fat
160,104,fat
131,45,fat
161,84,fat
167,66,normal
159,67,fat
181,58,thin
190,76,normal
163,56,normal
190,102,fat
141,84,fat
159,115,fat
173,122,fat
161,56,normal
145,45,normal
157,87,fat
154,68,fat
122,77,fat
168,41,thin
121,73,fat
197,89,normal
148,67,fat
193,36,thin
186,119,fat
138,97,fat
188,103,fat
178,85,fat
134,129,fat
173,63,normal
124,67,fat
162,64,normal
186,77,normal
183,40,thin
181,39,thin
152,114,fat
173,66,normal
161,44,thin
165,51,normal
176,93,fat
146,68,fat
175,97,fat
183,44,thin
190,108,fat
135,107,fat
174,114,fat
192,57,thin
144,128,fat
131,52,fat
179,92,fat
160,78,fat
194,69,thin
184,99,fat
143,65,fat
172,125,fat
193,67,thin
161,41,thin
199,48,thin
124,83,fat
190,124,fat
162,120,fat
126,54,fat
123,93,fat
151,118,fat
132,106,fat
149,38,thin
187,47,thin
151,38,thin
149,102,fat
180,101,fat
194,108,fat
158,97,fat
186,75,normal
144,35,thin
189,109,fat
195,63,thin
134,82,fat
165,63,normal
162,99,fat
196,113,fat
163,79,fat
156,116,fat
120,45,fat
154,42,thin
153,120,fat
196,78,normal
156,101,fat
172,51,thin
155,88,fat
125,81,fat
147,45,normal
188,114,fat
190,123,fat
158,105,fat
146,88,fat
167,59,normal
192,57,thin
198,70,thin
200,40,thin
125,47,fat
143,63,fat
167,43,thin
152,92,fat
180,109,fat
165,114,fat
188,99,fat
124,108,fat
160,59,normal
121,94,fat
141,41,normal
182,48,thin
162,49,normal
173,48,thin
175,69,normal
170,38,thin
142,49,normal
124,66,fat
143,59,fat
154,72,fat
168,53,normal
162,124,fat
128,80,fat
133,108,fat
182,53,thin
125,45,fat
164,123,fat
198,114,fat
124,99,fat
153,109,fat
140,57,fat
149,66,fat
121,116,fat
171,104,fat
181,106,fat
165,120,fat
169,56,normal
138,120,fat
179,108,fat
155,100,fat
132,42,normal
191,79,normal
136,71,fat
177,123,fat
166,86,fat
131,128,fat
189,83,normal
181,56,thin
173,38,thin
181,111,fat
186,115,fat
152,81,fat
199,69,thin
150,61,fat
162,45,thin
171,81,fat
181,60,thin
143,60,fat
179,126,fat
188,85,normal
148,78,fat
123,101,fat
128,105,fat
200,36,thin
142,130,fat
197,76,normal
179,95,fat
136,59,fat
126,68,fat
162,65,normal
144,73,fat
150,106,fat
189,103,fat
179,96,fat
172,116,fat
194,89,normal
200,129,fat
187,122,fat
181,130,fat
132,43,normal
126,77,fat
171,66,normal
149,69,fat
179,85,fat
150,77,fat
183,63,normal
180,42,thin
185,112,fat
123,101,fat
120,88,fat
192,125,fat
151,55,normal
129,96,fat
160,65,fat
174,109,fat
120,80,fat
175,120,fat
122,127,fat
149,77,fat
134,35,normal
164,59,normal
166,45,thin
173,38,thin
133,76,fat
142,69,fat
128,119,fat
161,40,thin
193,123,fat
174,84,fat
137,115,fat
167,58,normal
185,82,normal
175,48,thin
148,39,thin
142,87,fat
182,111,fat
138,65,fat
143,119,fat
172,37,thin
187,117,fat
131,98,fat
133,112,fat
187,96,fat
123,105,fat
143,73,fat
188,95,fat
195,128,fat
144,42,normal
177,75,normal
179,42,thin
164,127,fat
134,44,normal
155,62,fat
120,82,fat
129,41,normal
141,112,fat
122,50,fat
152,41,thin
169,72,fat
141,78,fat
198,107,fat
171,51,thin
120,113,fat
130,43,fat
158,59,normal
145,71,fat
120,51,fat
162,62,normal
124,77,fat
190,60,thin
131,51,fat
168,75,fat
165,112,fat
158,69,fat
129,68,fat
149,107,fat
129,60,fat
131,84,fat
181,69,normal
161,107,fat
200,69,thin
141,114,fat
198,127,fat
146,66,fat
154,36,thin
169,104,fat
181,120,fat
166,35,thin
185,71,normal
184,58,thin
180,80,normal
138,120,fat
155,59,normal
178,107,fat
188,57,thin
154,91,fat
187,66,normal
176,41,thin
167,69,normal
183,122,fat
173,126,fat
168,105,fat
121,83,fat
194,91,normal
142,48,normal
178,130,fat
197,112,fat
141,105,fat
186,109,fat
129,129,fat
166,108,fat
162,78,fat
190,61,thin
167,45,thin
161,118,fat
120,76,fat
182,99,fat
174,56,thin
138,54,fat
123,47,fat
197,54,thin
146,101,fat
143,98,fat
145,129,fat
194,84,normal
132,57,fat
178,38,thin
141,68,fat
198,88,normal
169,48,thin
156,79,fat
136,94,fat
161,115,fat
200,60,thin
186,67,normal
132,127,fat
128,68,fat
124,79,fat
159,39,thin
147,100,fat
135,91,fat
138,81,fat
144,70,fat
191,119,fat
166,99,fat
157,56,normal
166,118,fat
150,102,fat
125,103,fat
162,43,thin
173,75,fat
160,49,normal
161,63,normal
127,56,fat
147,115,fat
169,52,thin
176,112,fat
120,62,fat
134,111,fat
173,77,fat
134,65,fat
147,88,fat
157,39,thin
172,89,fat
140,73,fat
168,102,fat
170,121,fat
161,126,fat
166,98,fat
121,49,fat
182,100,fat
125,120,fat
130,38,normal
147,90,fat
132,97,fat
196,100,fat
173,95,fat
178,74,normal
178,40,thin
197,127,fat
174,102,fat
164,66,normal
200,59,thin
192,75,normal
143,48,normal
161,84,fat
187,49,thin
152,79,fat
158,87,fat
179,45,thin
175,61,normal
160,126,fat
148,62,fat
152,117,fat
176,104,fat
151,124,fat
161,75,fat
196,104,fat
187,127,fat
194,90,normal
192,122,fat
178,129,fat
142,36,thin
125,64,fat
190,85,normal
128,68,fat
170,80,fat
121,93,fat
162,74,fat
130,122,fat
128,74,fat
175,109,fat
152,60,fat
173,113,fat
182,115,fat
166,71,fat
174,89,fat
124,84,fat
125,119,fat
139,80,fat
140,58,fat
160,114,fat
155,91,fat
163,97,fat
180,38,thin
152,52,normal
191,48,thin
194,99,fat
197,92,normal
193,122,fat
135,46,fat
159,76,fat
167,74,fat
131,96,fat
168,105,fat
184,76,normal
174,51,thin
154,48,normal
151,51,normal
174,111,fat
155,78,fat
134,68,fat
189,86,normal
139,94,fat
145,43,normal
151,53,normal
179,71,normal
186,58,thin
163,48,thin
181,48,thin
125,95,fat
150,60,fat
132,78,fat
155,122,fat
124,66,fat
150,66,fat
145,129,fat
121,110,fat
152,116,fat
145,51,normal
145,107,fat
140,74,fat
152,53,normal
170,48,thin
182,107,fat
169,114,fat
131,74,fat
138,86,fat
149,106,fat
171,44,thin
197,114,fat
147,114,fat
166,72,fat
128,71,fat
153,108,fat
177,98,fat
193,125,fat
151,54,normal
140,74,fat
185,42,thin
135,52,fat
178,119,fat
188,73,normal
133,62,fat
194,37,thin
157,126,fat
199,80,normal
143,92,fat
199,104,fat
129,39,normal
192,53,thin
162,49,normal
163,114,fat
164,88,fat
140,47,normal
125,73,fat
186,43,thin
153,122,fat
196,45,thin
131,48,fat
140,97,fat
166,117,fat
120,81,fat
175,82,fat
191,107,fat
193,91,normal
159,41,thin
176,106,fat
123,53,fat
191,82,normal
148,112,fat
129,37,normal
190,54,thin
135,117,fat
199,74,normal
194,102,fat
152,41,thin
145,43,normal
162,130,fat
172,96,fat
200,117,fat
138,45,normal
170,110,fat
131,78,fat
193,98,fat
151,118,fat
135,88,fat
121,109,fat
137,112,fat
134,41,normal
183,74,normal
166,65,normal
148,62,fat
166,53,normal
173,77,fat
127,115,fat
142,84,fat
137,94,fat
157,74,fat
198,43,thin
153,99,fat
134,60,fat
144,126,fat
162,112,fat
130,36,normal
123,62,fat
166,118,fat
129,108,fat
136,93,fat
200,94,normal
168,64,normal
183,121,fat
168,84,fat
154,38,thin
134,65,fat
144,84,fat
136,96,fat
152,65,fat
123,54,fat
129,80,fat
144,48,normal
131,48,fat
122,76,fat
149,68,fat
182,61,thin
123,47,fat
174,53,thin
193,52,thin
121,109,fat
155,98,fat
196,43,thin
197,59,thin
195,62,thin
189,116,fat
164,61,normal
162,68,fat
164,73,fat
128,44,fat
159,60,normal
180,123,fat
168,41,thin
171,129,fat
122,130,fat
162,111,fat
145,80,fat
164,108,fat
120,121,fat
142,48,normal
162,76,fat
169,79,fat
129,80,fat
181,124,fat
181,67,normal
172,92,fat
143,99,fat
193,54,thin
175,69,normal
144,117,fat
167,107,fat
131,100,fat
194,125,fat
131,122,fat
186,129,fat
197,69,thin
154,62,fat
139,51,fat
149,52,normal
195,81,normal
182,96,fat
161,118,fat
124,65,fat
196,42,thin
195,110,fat
133,130,fat
163,94,fat
175,107,fat
124,123,fat
161,50,normal
198,93,normal
134,56,fat
184,94,fat
138,88,fat
163,75,fat
192,91,normal
156,97,fat
171,91,fat
166,91,fat
183,39,thin
195,54,thin
179,120,fat
147,54,normal
145,59,fat
147,58,fat
135,119,fat
175,103,fat
138,65,fat
181,125,fat
168,55,normal
139,63,fat
169,128,fat
196,56,thin
138,113,fat
178,115,fat
196,93,normal
153,97,fat
150,48,normal
142,77,fat
125,50,fat
141,99,fat
129,129,fat
154,60,fat
193,113,fat
124,65,fat
185,87,fat
148,98,fat
155,37,thin
164,107,fat
179,63,normal
120,87,fat
168,84,fat
167,61,normal
191,37,thin
150,68,fat
172,112,fat
123,92,fat
159,63,normal
163,65,normal
195,41,thin
149,115,fat
192,46,thin
189,100,fat
165,115,fat
175,54,thin
170,97,fat
132,45,fat
174,119,fat
130,51,fat
182,48,thin
186,110,fat
162,128,fat
176,66,normal
158,95,fat
178,67,normal
135,36,normal
164,87,fat
144,59,fat
194,75,normal
128,79,fat
147,47,normal
128,80,fat
121,119,fat
130,82,fat
157,64,fat
186,72,normal
174,59,normal
187,112,fat
138,82,fat
193,52,thin
153,94,fat
187,73,normal
158,108,fat
162,52,normal
144,115,fat
124,93,fat
193,45,thin
155,125,fat
150,92,fat
178,99,fat
156,113,fat
195,99,fat
167,56,normal
199,92,normal
121,78,fat
124,92,fat
186,95,fat
156,92,fat
157,122,fat
170,121,fat
157,42,thin
120,100,fat
193,96,fat
130,107,fat
130,128,fat
194,84,normal
186,99,fat
149,88,fat
162,114,fat
126,108,fat
143,53,fat
173,75,fat
142,71,fat
125,49,fat
193,57,thin
179,92,fat
153,82,fat
128,70,fat
137,88,fat
134,75,fat
159,94,fat
163,104,fat
146,99,fat
158,112,fat
174,56,thin
160,43,thin
193,118,fat
172,107,fat
163,35,thin
200,63,thin
168,48,thin
198,80,normal
164,36,thin
140,130,fat
130,48,fat
185,80,normal
128,65,fat
163,116,fat
186,42,thin
192,120,fat
134,115,fat
164,128,fat
162,72,fat
168,123,fat
142,84,fat
181,76,normal
131,73,fat
170,92,fat
182,95,fat
186,83,normal
153,45,normal
144,105,fat
195,84,normal
178,42,thin
186,127,fat
150,53,normal
169,70,normal
152,87,fat
125,53,fat
153,83,fat
142,112,fat
194,118,fat
144,94,fat
194,83,normal
132,51,fat
133,56,fat
153,93,fat
172,122,fat
189,130,fat
169,61,normal
191,98,fat
127,46,fat
177,48,thin
147,35,thin
121,57,fat
156,63,fat
128,43,fat
176,117,fat
174,95,fat
183,113,fat
135,108,fat
165,66,normal
176,67,normal
185,66,normal
188,120,fat
174,68,normal
160,83,fat
197,61,thin
181,74,normal
151,128,fat
177,93,fat
166,49,thin
146,100,fat
171,130,fat
135,93,fat
130,115,fat
136,54,fat
126,62,fat
153,83,fat
180,127,fat
129,53,fat
145,108,fat
141,63,fat
165,76,fat
158,116,fat
121,90,fat
194,61,thin
193,94,fat
136,40,normal
165,115,fat
124,59,fat
181,61,normal
187,47,thin
198,122,fat
128,82,fat
140,41,normal
195,40,thin
132,124,fat
166,57,normal
141,60,fat
184,70,normal
162,73,fat
165,80,fat
122,127,fat
122,65,fat
181,55,thin
131,65,fat
165,39,thin
173,97,fat
155,84,fat
132,40,normal
175,86,fat
160,93,fat
176,115,fat
197,93,normal
181,42,thin
127,44,fat
144,118,fat
185,48,thin
120,122,fat
137,74,fat
180,111,fat
120,124,fat
180,125,fat
134,122,fat
190,107,fat
142,77,fat
147,72,fat
184,111,fat
194,62,thin
190,66,thin
189,125,fat
130,80,fat
120,122,fat
199,50,thin
182,128,fat
145,107,fat
176,49,thin
183,61,thin
175,124,fat
139,95,fat
166,73,fat
144,46,normal
175,96,fat
187,89,fat
197,65,thin
191,73,normal
166,126,fat
182,43,thin
194,85,normal
188,51,thin
145,112,fat
164,120,fat
127,53,fat
149,107,fat
182,75,normal
186,45,thin
126,44,fat
124,91,fat
196,47,thin
123,57,fat
198,129,fat
125,36,normal
122,117,fat
120,86,fat
187,80,normal
124,41,fat
184,73,normal
188,88,normal
139,35,thin
151,124,fat
145,87,fat
190,95,fat
189,55,thin
129,102,fat
185,125,fat
175,105,fat
130,58,fat
151,64,fat
179,43,thin
174,43,thin
191,36,thin
165,88,fat
133,67,fat
188,103,fat
179,98,fat
175,37,thin
131,59,fat
121,47,fat
171,127,fat
199,70,thin
193,53,thin
180,102,fat
173,113,fat
163,48,thin
147,124,fat
185,106,fat
154,56,normal
180,47,thin
195,68,thin
121,68,fat
170,123,fat
147,46,normal
185,128,fat
142,92,fat
148,52,normal
136,50,fat
199,118,fat
192,96,fat
131,92,fat
185,120,fat
174,127,fat
183,62,normal
160,73,fat
181,84,fat
157,95,fat
161,119,fat
183,70,normal
167,98,fat
152,71,fat
133,78,fat
166,79,fat
156,82,fat
191,79,normal
121,48,fat
190,54,thin
151,37,thin
154,59,normal
148,96,fat
120,114,fat
158,130,fat
187,71,normal
137,82,fat
189,92,fat
163,81,fat
134,119,fat
156,65,fat
191,89,normal
164,56,normal
132,97,fat
152,123,fat
149,88,fat
178,79,normal
130,57,fat
131,47,fat
121,99,fat
147,43,normal
129,126,fat
148,101,fat
